LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
115299,49,116005,187351,649,40,4,2.17,60,0.59,2,3,2,0,1,0,1,0
252732,38,50691,5245,837,119,3,5.59,60,0.7,3,2,1,0,0,1,1,0
119669,61,67412,196926,761,108,2,3.93,12,0.37,3,3,2,0,0,3,0,0
129796,51,41985,61167,397,32,1,16.32,12,0.77,0,1,1,0,1,0,0,1
161610,46,58291,28539,547,5,4,9.84,24,0.31,0,0,1,0,1,2,0,0
78717,22,31903,85981,591,106,1,22.84,12,0.22,0,3,0,0,1,4,0,1
121588,67,33974,170717,468,81,1,9.41,60,0.87,1,1,1,0,1,1,1,1
111786,45,79572,149153,721,59,4,19.46,48,0.52,1,2,1,0,1,0,0,0
153893,23,41355,187318,631,19,4,2.68,12,0.84,1,0,1,1,0,0,1,0
35211,28,20933,219293,530,8,1,18.66,48,0.51,0,2,0,0,0,4,1,0
42796,56,67022,235327,555,62,1,2.16,36,0.71,2,2,0,1,0,4,1,0
33831,65,45571,127502,456,52,4,11.53,60,0.87,1,2,0,1,1,1,1,0
128381,25,42852,211605,426,113,2,3.62,36,0.51,3,2,2,0,0,2,1,0
111910,52,99500,25842,512,81,3,19.79,24,0.54,3,3,1,0,0,4,0,0
48279,28,115473,89076,687,4,1,16.52,24,0.88,1,0,0,0,1,1,1,0
239663,37,62382,107447,331,3,1,14.58,12,0.44,1,2,1,1,1,0,1,0
75815,68,67323,106950,702,110,2,8.75,24,0.89,1,3,0,1,0,3,0,0
36356,60,61509,223767,474,81,2,5.91,60,0.34,3,3,1,0,1,1,1,0
147924,39,91913,80360,721,9,2,14.2,36,0.58,2,1,1,0,0,2,0,1
163790,58,76054,16298,523,31,1,24.84,24,0.22,2,1,0,0,1,0,0,0
16330,29,22664,88699,668,5,1,4.76,36,0.32,2,1,0,0,0,4,0,0
55473,65,39739,144905,843,21,2,17.51,24,0.41,2,0,2,1,0,2,1,0
78837,22,83184,245199,602,105,3,24.45,24,0.62,1,3,0,0,0,2,1,0
194659,51,60847,57970,757,38,3,3.5,36,0.11,2,0,1,1,0,3,1,0
208466,59,39316,64745,764,54,3,23.11,36,0.22,3,1,1,0,0,3,1,0
242043,51,33346,60855,366,38,1,7.51,12,0.5,0,1,0,1,0,0,0,0
95555,47,149207,63923,823,14,4,20.74,48,0.77,2,0,1,0,0,3,1,0
34700,40,66598,148004,677,41,1,14.55,24,0.72,3,3,0,0,1,2,1,1
192687,53,62938,175965,590,0,2,4.91,60,0.83,0,0,2,1,0,2,1,0
84511,42,21661,25863,332,89,2,17.26,60,0.16,1,3,1,1,1,0,0,1
92940,65,58411,200042,358,4,3,13.56,12,0.37,0,3,1,0,0,4,1,0
34515,23,19932,110348,715,90,4,15.71,24,0.62,2,3,0,1,1,3,0,0
68510,59,84810,200460,786,68,2,10.37,60,0.15,0,1,1,1,1,4,1,0
116119,46,52086,222006,817,97,4,11.14,24,0.27,0,2,1,1,1,2,0,0
253387,38,108169,82991,647,18,3,7.51,12,0.9,3,2,0,0,1,4,1,0
60420,24,31731,197541,667,105,1,16.66,24,0.14,1,3,2,0,0,0,1,1
248875,54,116760,118760,782,67,2,15.47,24,0.15,1,2,2,1,0,1,0,0
225475,62,126311,78032,384,90,4,5.26,24,0.13,3,0,2,1,1,4,0,0
36958,58,57814,85727,657,104,4,21.34,60,0.19,3,3,2,0,0,3,1,0
153637,26,54837,158299,626,117,1,6.08,36,0.24,0,2,1,1,1,3,0,0
248338,64,23789,239178,498,46,1,4.54,24,0.82,1,1,2,1,1,2,0,1
8597,53,107320,205026,362,40,3,24.92,12,0.42,2,3,2,1,1,0,0,0
70087,18,25113,109977,707,46,1,16.95,36,0.82,1,0,2,0,0,0,1,0
170261,48,91109,193897,717,115,3,22.94,48,0.53,1,0,0,1,0,0,1,0
135670,37,146122,73779,743,0,4,18.72,12,0.34,0,0,2,0,0,2,1,0
57142,45,54663,219325,815,41,2,2.19,12,0.2,2,1,2,0,1,4,1,0
87210,63,40515,108287,608,115,3,6.38,24,0.7,0,0,2,0,0,4,0,0
67310,36,15577,228219,567,115,3,12.13,60,0.29,3,3,0,0,0,4,1,1
189312,18,21155,52199,695,85,1,7.51,24,0.77,0,3,2,1,1,3,1,0
235424,46,62417,98736,426,116,4,15.72,12,0.47,2,1,2,1,0,3,1,0
223979,27,56704,148585,567,62,1,2.76,48,0.69,2,1,0,0,1,1,0,0
43985,53,25662,189159,555,42,4,17.2,24,0.22,3,2,2,1,0,4,0,0
222633,40,66137,165193,649,109,3,12.83,60,0.18,0,3,1,1,0,3,1,0
98416,35,38645,243627,759,2,2,2.15,12,0.46,0,0,0,1,1,4,1,0
165206,46,57008,161120,350,74,4,8.88,12,0.48,0,0,0,1,1,4,0,0
65233,45,47840,133730,789,109,3,8.61,60,0.74,3,1,0,0,1,3,0,0
28499,61,46234,144282,310,26,4,6.15,24,0.44,2,1,1,1,1,0,1,0
201174,24,56138,169115,827,63,3,16.98,36,0.75,3,0,1,1,0,1,1,0
123866,48,146397,127671,390,91,3,23.43,60,0.3,3,1,0,1,0,1,0,0
160137,55,94794,231647,774,33,4,8.83,24,0.88,1,2,1,1,1,0,0,0
127784,58,138053,200492,536,46,2,10.09,60,0.64,3,0,0,0,1,4,1,0
167075,19,99243,147925,627,41,1,5.06,60,0.57,2,1,2,0,0,2,0,0
123041,32,135098,238858,428,88,1,7.9,36,0.77,2,2,0,1,0,3,0,0
94227,39,131806,243045,592,119,2,8.24,48,0.39,1,2,0,1,0,4,1,0
218375,62,131687,224211,352,18,1,22.18,60,0.45,0,0,2,1,1,1,0,0
181367,28,107951,18444,812,5,1,2.78,48,0.87,2,3,1,1,1,3,0,0
166453,36,45720,196395,506,34,4,5.42,48,0.85,1,2,2,1,0,1,1,0
89696,23,74165,72490,665,101,1,6.23,36,0.42,1,2,2,1,0,1,1,0
153338,26,148648,217685,350,3,3,16.2,36,0.48,0,3,1,1,0,2,0,1
86752,61,136535,42930,338,10,1,15.53,24,0.51,0,2,1,0,1,3,0,0
68783,46,107356,57279,736,111,4,7.72,36,0.51,0,3,1,1,0,4,1,0
98152,60,102923,24530,434,8,2,7.98,24,0.43,3,0,2,0,0,1,1,0
151397,20,147790,110487,445,111,1,14.28,60,0.79,3,0,1,1,1,3,0,0
245869,67,39087,244137,792,55,1,6.44,12,0.51,0,0,2,0,1,0,0,0
225287,62,147399,223944,380,36,3,4.42,36,0.79,2,1,2,0,0,4,1,0
180513,30,53865,234676,744,97,2,6.17,24,0.71,2,0,1,1,0,4,1,0
251613,64,46213,42826,364,95,3,19.83,24,0.16,2,1,2,1,1,3,0,0
193308,68,98693,218470,558,109,1,4.42,24,0.76,1,3,0,0,0,0,0,0
237687,64,41510,82994,585,101,3,8.08,12,0.26,2,2,1,0,1,4,0,0
172658,32,73333,183627,446,55,1,24.96,12,0.71,3,2,1,1,1,1,0,1
71357,22,113208,91795,411,62,1,7.45,12,0.4,2,0,0,0,1,1,1,0
80799,22,63395,124587,382,67,4,19.19,24,0.77,2,3,2,1,0,2,0,1
234033,19,136112,50288,708,11,3,11.91,60,0.84,0,0,0,0,0,3,1,0
42635,67,118027,46721,320,21,1,10.84,12,0.44,2,2,1,1,1,0,0,0
200205,55,132408,225521,658,46,2,13.06,12,0.69,3,1,2,0,1,0,1,0
136421,67,86129,30198,422,91,2,20.23,60,0.5,0,2,2,1,1,4,0,0
183845,47,46715,46987,301,23,4,2.6,60,0.64,0,2,1,0,1,3,0,1
2765,45,116125,108278,685,20,3,9.47,36,0.52,3,3,0,1,0,3,0,0
8918,56,136601,102576,785,109,3,17.47,36,0.45,0,0,1,1,1,1,0,0
71445,49,132947,100599,485,12,4,4.67,48,0.77,1,0,1,0,0,1,1,0
194052,37,142951,241909,398,23,1,13.14,60,0.6,0,1,2,0,1,1,0,0
23865,37,49407,144783,695,50,3,17.9,48,0.38,0,3,1,1,1,2,1,1
103633,46,118363,132317,742,62,1,24.26,48,0.25,1,1,0,1,1,3,0,0
120244,52,118846,234098,844,66,3,7.22,48,0.54,2,3,1,0,1,1,1,1
107390,49,69050,197332,754,111,4,6.2,60,0.19,2,0,1,1,0,0,1,0
109984,34,147779,92440,424,34,4,21.5,24,0.45,0,1,2,1,0,3,0,0
79728,69,96939,217381,527,39,1,24.11,36,0.68,1,2,1,1,1,2,1,0
221292,68,36937,101449,439,66,1,15.3,24,0.85,3,0,1,1,1,0,1,0
23810,25,144008,38438,459,4,1,7.16,36,0.55,3,1,0,1,0,4,1,0
150489,38,145955,203506,806,86,1,8.65,48,0.12,0,1,0,1,1,0,1,0
50994,40,26143,214354,400,83,3,4.7,60,0.81,0,2,2,1,1,1,0,1
38143,68,97327,40527,304,57,3,23.68,24,0.71,1,1,0,0,1,4,1,0
103765,68,40426,129607,324,59,3,12.34,36,0.79,2,1,1,1,0,1,0,0
250856,44,105820,188012,843,86,4,4.94,24,0.63,2,1,2,0,0,1,1,0
1966,23,75788,66233,585,59,2,3.76,48,0.1,2,0,2,0,0,2,1,0
88790,69,62463,207954,580,99,3,23.75,60,0.27,3,3,2,1,1,4,0,0
26961,25,100323,117310,497,100,3,9.08,36,0.62,3,3,2,0,0,2,0,1
118509,52,119095,249815,720,10,3,2.36,48,0.43,1,0,2,1,0,4,0,0
232764,22,62990,91380,337,29,4,12.28,24,0.39,2,3,0,0,1,0,0,0
191722,50,146685,210704,511,17,2,13.16,60,0.5,2,1,0,0,0,2,0,0
36855,18,134993,123723,684,53,1,22.65,12,0.79,1,0,1,1,0,2,0,0
57302,41,126459,127803,463,88,1,11.86,36,0.21,2,3,2,1,0,4,0,0
165950,49,50946,67976,393,90,3,24.35,60,0.63,2,3,0,1,0,2,0,0
6656,50,92488,239533,383,90,2,13.15,12,0.4,0,0,1,0,0,3,0,0
138979,55,42707,225865,378,36,1,12.16,36,0.84,2,3,0,1,0,1,0,0
169709,19,121095,132123,390,79,3,2.75,24,0.34,0,1,1,1,0,4,0,0
200285,61,59020,216219,803,77,2,5.5,36,0.82,3,3,2,0,0,0,1,0
208112,34,148541,174297,688,71,4,24.72,36,0.74,0,1,2,0,0,2,1,0
192575,27,119973,221218,626,34,3,20.19,12,0.84,1,0,2,1,0,1,0,0
169864,54,16680,214813,369,92,4,19.09,12,0.64,1,1,0,0,0,3,1,1
123400,54,146864,136328,361,45,4,17.92,60,0.74,0,1,2,1,0,3,1,0
158027,19,20634,144586,313,52,1,15.06,60,0.57,2,2,1,1,0,1,1,1
102777,29,63001,223959,504,4,1,7.58,60,0.65,2,3,0,0,0,4,1,0
71712,54,56303,67362,631,28,2,9.48,24,0.12,0,1,1,1,0,3,1,0
216179,47,41467,102772,537,89,3,2.1,48,0.2,2,3,0,1,1,1,0,0
4382,32,71972,32212,350,111,4,7.59,60,0.31,2,0,0,0,1,3,0,0
29898,40,130428,30613,418,70,1,23.01,48,0.43,1,2,0,0,1,2,1,0
90827,69,94310,63472,687,109,1,4.36,60,0.71,1,0,2,1,0,0,0,0
173184,35,25239,129131,795,14,3,23.48,36,0.76,1,3,2,1,0,3,0,0
85713,48,113037,229959,822,105,3,8.16,12,0.33,2,2,1,0,0,1,0,0
79197,55,115737,92771,787,93,4,11.28,48,0.15,1,3,0,0,0,2,1,0
135,46,16530,11507,559,12,3,2.99,12,0.64,0,2,2,0,1,3,1,0
199593,31,18828,232500,780,96,2,4.5,48,0.43,1,1,0,0,1,0,1,1
160812,60,38335,222115,548,115,4,22.59,48,0.55,3,0,2,1,1,0,0,0
177788,57,25752,134594,456,87,3,19.63,24,0.77,2,0,0,0,1,1,1,0
162778,40,69729,130179,747,30,4,16.7,36,0.39,3,1,0,1,1,4,0,0
119659,42,137025,119353,814,50,1,4.18,36,0.69,1,3,2,1,1,1,1,0
160412,58,46421,132062,535,17,3,20.02,60,0.26,0,3,0,0,1,3,1,0
83911,55,91068,87272,357,60,1,23.45,48,0.57,2,1,1,0,0,2,1,0
103154,45,75422,6240,650,62,2,17.3,12,0.21,2,3,0,1,0,3,0,0
2110,52,43953,165247,537,73,2,21.01,12,0.73,3,2,1,1,1,4,1,0
142064,47,24451,189181,535,116,4,13.72,48,0.53,3,2,0,0,0,2,1,0
72923,44,50555,31352,464,106,4,14.12,48,0.49,2,0,1,1,1,0,0,0
196396,25,47307,43599,450,92,1,22.87,24,0.11,0,2,1,0,0,4,0,0
30786,65,98756,119588,306,75,2,11.87,12,0.16,0,1,0,0,0,2,1,0
113687,36,127460,205079,304,46,1,21.65,60,0.74,2,1,2,0,0,4,1,1
161934,18,71879,100092,560,13,4,3.98,60,0.71,1,0,2,1,1,1,1,0
21315,62,116050,66258,533,74,1,14.13,12,0.38,3,2,1,0,0,2,1,0
37498,61,18117,236674,629,18,3,7.32,48,0.85,0,1,1,0,1,3,1,0
6033,37,126321,152912,354,13,4,21.66,12,0.45,3,1,0,0,0,3,1,0
203982,47,74469,77729,633,22,1,4.95,60,0.79,0,0,1,0,1,3,0,0
164260,46,91481,178868,318,80,1,7.8,60,0.76,2,0,0,0,0,2,0,0
231120,25,132657,68120,416,22,2,19.59,60,0.24,1,1,0,0,0,1,1,0
39828,31,72136,81383,776,76,3,19.13,60,0.44,1,2,0,1,1,1,0,0
169704,55,124399,76010,634,94,3,14.47,60,0.6,3,1,1,0,0,1,0,0
207610,20,54126,221789,747,117,1,14.18,60,0.46,1,3,1,1,1,0,0,0
129045,20,90456,145429,418,98,4,17.56,36,0.23,3,2,0,1,0,4,0,0
190819,31,63208,209108,393,107,4,18.72,36,0.34,2,0,2,0,0,3,0,0
241705,38,71053,109309,366,24,3,23.56,48,0.49,0,3,2,0,0,3,1,0
157232,52,26185,52811,760,89,1,2.49,36,0.88,2,1,2,1,0,4,1,0
163863,61,72215,111174,455,34,4,9.72,48,0.61,1,1,1,0,0,0,1,0
254589,61,53810,10659,408,112,2,15.4,24,0.6,1,0,1,1,1,2,1,0
149157,66,21058,24942,669,38,3,21.48,60,0.59,2,2,0,1,0,4,0,1
53334,60,114383,36964,524,15,4,12.66,36,0.83,1,0,2,0,0,1,1,0
231441,58,51283,203267,469,100,4,3.62,24,0.2,3,1,2,1,1,3,1,0
121922,44,134139,135644,490,68,4,13.7,48,0.41,0,3,2,0,1,4,0,0
98819,45,95431,108221,529,104,3,22.07,24,0.7,1,3,0,0,1,1,0,0
81385,45,55759,122237,618,32,1,17.13,36,0.67,2,3,0,0,1,1,1,0
209760,22,19218,135875,573,110,4,20.14,48,0.36,3,2,2,0,1,4,1,1
193516,60,146589,140127,309,99,4,16.11,36,0.27,0,0,0,0,0,0,1,0
22827,56,49350,125314,604,65,2,9.15,60,0.42,3,3,2,1,1,2,1,0
192497,27,56286,29318,790,102,1,11.91,36,0.84,2,2,2,0,1,2,1,1
218143,26,67221,9321,799,85,3,8.95,36,0.76,1,0,0,1,0,4,0,0
135265,37,45021,148507,555,15,1,17.04,24,0.64,1,1,0,0,0,0,0,0
37055,46,73816,13256,777,24,4,4.5,24,0.89,3,2,2,0,0,4,1,0
215683,64,107183,93763,683,25,1,12.48,12,0.84,1,2,1,0,1,2,0,0
211661,46,63414,53296,845,1,3,15.0,12,0.52,2,1,2,1,1,4,0,0
111662,45,26469,153233,358,106,2,7.8,36,0.52,0,2,0,1,0,3,1,0
9285,28,43797,40340,357,109,2,10.43,12,0.42,0,1,0,1,1,0,1,0
97012,38,18284,161100,797,84,3,24.74,12,0.42,1,1,1,0,0,3,1,0
119174,52,24380,195728,304,8,4,23.22,24,0.19,0,0,1,0,1,0,1,0
171396,40,106186,59425,521,23,2,4.79,12,0.38,0,0,2,0,0,2,1,0
177883,46,99909,85459,517,55,3,19.61,36,0.67,1,1,1,0,1,0,1,0
70512,32,54213,235859,378,47,1,22.84,12,0.8,1,0,2,0,1,2,0,0
217043,34,22644,15514,660,109,4,22.47,60,0.47,2,3,1,1,1,3,1,0
150791,41,58395,202194,790,109,3,17.45,60,0.2,2,2,1,1,0,3,0,0
203114,52,103234,206041,651,3,4,4.06,48,0.46,2,1,1,1,1,3,1,0
192149,37,55700,59654,521,97,3,18.3,36,0.83,0,1,2,1,1,3,1,0
45890,53,140023,107110,355,116,2,14.02,36,0.14,3,1,1,0,0,4,1,0
7142,28,53959,179115,475,50,2,20.19,60,0.7,2,3,2,1,1,2,1,0
245749,47,15383,82496,423,38,2,22.85,12,0.17,3,3,2,0,1,3,1,1
76868,56,105496,162825,323,114,2,8.97,24,0.32,1,2,1,0,1,2,1,0
20197,37,128364,91665,345,70,3,22.74,12,0.37,3,1,0,1,1,4,1,0
146298,39,16724,12847,438,7,2,17.93,48,0.81,0,3,1,0,0,3,0,0
67639,41,50364,126547,466,68,4,2.58,48,0.39,1,2,0,0,1,3,0,0
127570,31,148292,237640,473,42,1,12.41,36,0.77,1,2,2,1,1,4,0,0
120160,53,55775,41018,613,27,4,16.01,60,0.61,2,0,0,1,1,2,1,0
248260,30,79353,213570,655,108,1,17.82,36,0.88,0,1,1,1,1,4,0,1
174705,18,69113,143490,737,101,3,16.85,12,0.39,1,3,2,0,0,4,1,0
185433,67,136056,225080,373,64,3,6.93,48,0.83,3,1,0,1,0,1,0,0
101395,44,27314,28995,710,80,1,2.28,60,0.22,3,3,1,1,1,2,1,0
9026,30,131201,119283,806,42,2,9.79,60,0.12,2,2,0,0,0,0,1,0
88860,52,83204,129179,829,39,3,24.72,36,0.46,1,3,1,1,1,4,1,0
144582,25,22251,155486,391,15,4,8.57,60,0.71,3,0,2,0,1,2,0,0
113673,35,128449,77917,810,14,2,18.57,48,0.52,0,3,0,1,1,4,0,1
122559,51,73408,67648,802,95,1,15.36,60,0.44,1,0,2,1,0,3,1,0
181276,69,102047,132375,355,88,1,7.67,36,0.64,1,2,0,0,0,3,0,0
117230,23,47887,153909,331,24,4,7.42,48,0.56,1,2,0,1,1,4,0,1
232934,44,47579,22119,400,47,3,9.14,60,0.44,1,0,1,1,1,2,0,0
98221,35,51485,33822,341,73,1,2.32,12,0.81,2,3,1,1,1,0,1,0
185715,67,147631,80676,775,54,1,14.14,60,0.12,0,3,2,1,0,1,1,0
53535,26,36212,130405,579,77,2,7.33,48,0.23,0,1,2,0,0,4,0,0
135215,32,22059,215896,705,34,1,16.8,48,0.6,1,0,2,0,0,3,0,0
240705,40,64101,213415,451,69,1,7.89,36,0.33,1,1,2,1,0,3,0,0
77254,20,64142,51472,349,64,1,6.11,12,0.5,0,0,2,1,0,3,0,1
132718,26,149777,234886,478,11,1,8.1,48,0.49,3,0,1,1,0,2,1,0
53420,39,33567,245909,616,93,3,6.04,12,0.43,2,0,2,1,0,2,1,1
249087,67,44826,66770,467,37,3,15.39,12,0.4,0,0,0,0,1,0,0,0
123916,40,23641,26804,417,40,2,12.82,36,0.11,3,0,1,1,1,2,0,0
132024,37,130119,117710,692,19,4,24.75,60,0.48,1,1,2,1,0,0,0,0
6723,69,31286,173960,614,92,4,15.51,12,0.12,2,0,0,0,0,0,0,0
172944,24,29353,38693,429,13,3,20.57,60,0.4,0,0,2,1,0,2,1,0
174965,34,139394,142972,430,41,3,16.53,24,0.39,1,2,0,1,0,4,1,0
57739,20,119517,220728,766,3,4,19.34,60,0.83,3,3,1,1,0,4,0,0
18771,24,108731,167372,652,66,1,21.08,48,0.17,0,3,1,0,0,3,1,0
4950,30,28850,161892,673,105,3,8.41,48,0.88,1,3,1,0,1,3,0,0
153161,58,128446,190686,602,47,4,11.94,60,0.66,2,0,0,1,1,1,0,0
74184,58,142446,213801,687,85,1,12.17,48,0.17,1,3,2,0,1,1,1,0
65619,40,133199,223151,751,90,1,14.87,24,0.28,3,1,2,1,1,3,1,0
255312,54,43906,133923,472,45,2,4.39,60,0.2,0,1,1,0,0,0,1,0
44825,21,73887,12558,574,4,2,15.92,12,0.44,3,1,1,0,1,4,0,0
126911,26,114333,141498,556,8,3,5.13,36,0.66,1,2,2,1,1,4,1,0
105335,23,97466,183370,750,49,1,11.68,60,0.24,1,3,1,1,1,0,1,0
59026,59,73277,204208,333,31,4,6.4,60,0.77,2,2,1,0,0,4,1,0
3127,35,51464,9200,848,25,2,8.42,48,0.18,3,2,2,0,0,3,1,0
76614,52,106559,96973,837,32,1,23.24,48,0.85,0,2,1,0,0,1,0,1
167382,40,89442,152992,812,26,4,4.88,36,0.85,0,1,0,0,0,2,1,0
171765,48,69165,204763,352,112,1,20.21,24,0.85,1,3,1,1,0,4,0,0
137738,37,75038,29951,795,8,3,24.15,24,0.35,2,3,1,0,0,3,0,0
128102,24,42987,170412,343,94,2,4.52,60,0.14,3,1,0,0,1,2,0,0
14744,29,56079,157548,403,78,4,2.8,48,0.4,1,0,1,0,0,0,0,0
171407,54,116533,6379,518,79,2,23.05,60,0.28,2,3,0,0,0,0,1,0
186772,66,136831,74541,797,64,2,9.12,48,0.84,2,3,1,0,1,1,1,0
233321,68,56327,42840,385,62,3,14.22,48,0.17,2,1,2,0,1,0,0,0
34084,21,21955,66807,504,79,2,2.07,24,0.52,0,1,2,1,0,1,1,0
182473,29,113096,230965,508,76,1,12.66,12,0.17,2,0,1,1,1,3,0,0
254968,32,91864,70080,732,46,4,9.1,24,0.39,2,2,2,0,0,4,0,0
170772,19,139110,122816,689,39,3,12.21,12,0.88,0,0,2,0,0,3,0,0
5333,64,93812,187903,730,117,3,19.53,12,0.61,3,3,2,0,1,0,0,0
69688,28,64011,124069,454,5,1,5.52,60,0.76,2,3,0,1,1,4,0,0
140163,50,53078,108121,683,34,3,14.19,24,0.35,2,2,0,1,0,4,0,1
65386,31,50399,110014,569,37,1,19.21,60,0.4,3,2,2,1,1,2,1,0
3733,44,40700,185661,455,91,2,3.25,60,0.38,2,1,0,0,0,2,1,0
57887,21,50769,103414,788,111,3,3.36,36,0.57,1,0,0,1,1,4,1,0
237730,55,26619,30262,515,59,1,14.95,48,0.61,3,1,2,1,0,3,0,0
123440,57,79568,236686,548,26,4,23.19,24,0.86,1,3,1,0,1,3,1,0
75364,37,107395,153003,694,67,4,15.8,60,0.51,3,2,0,0,0,2,1,1
105447,19,56900,69419,824,51,2,10.07,36,0.37,3,2,1,1,1,4,1,0
38746,21,57905,207026,361,32,2,10.11,12,0.76,2,2,1,1,0,1,1,0
243991,66,117300,25566,591,16,2,19.37,48,0.25,2,0,1,0,0,0,0,0
168202,41,42563,184895,634,64,3,7.61,12,0.19,2,1,1,0,1,1,1,0
620,26,115433,216537,829,105,3,23.01,36,0.86,3,0,2,0,1,3,0,0
187749,36,33570,192367,471,30,1,13.33,60,0.64,3,3,1,0,1,1,0,0
96596,25,120469,61188,753,15,1,24.44,24,0.17,0,1,1,0,1,0,0,0
112809,58,118001,158593,597,72,2,12.59,48,0.65,3,3,2,0,0,4,0,0
129665,45,104616,28028,463,31,2,9.0,24,0.85,3,1,2,0,1,2,1,0
100800,30,79661,222599,670,33,1,22.62,48,0.39,3,3,0,0,0,4,0,0
51899,25,15939,80294,761,5,3,3.71,12,0.73,3,2,2,0,1,4,1,0
125121,31,42336,44248,613,45,1,19.33,48,0.26,2,1,2,1,1,3,1,0
210172,67,82253,225414,493,18,2,4.2,48,0.69,2,1,1,1,1,2,0,0
193200,67,30384,124441,436,92,4,7.79,48,0.83,2,2,0,0,0,3,0,0
130287,27,22060,85498,514,22,2,19.78,36,0.44,1,3,1,1,0,4,0,1
226890,37,64946,18063,661,49,3,3.44,12,0.15,0,1,0,1,1,2,0,0
211350,18,124030,77220,563,87,2,14.18,48,0.17,1,1,0,1,0,2,0,0
21513,29,116722,30207,814,8,4,9.71,24,0.55,0,3,0,1,1,2,0,0
209629,52,104625,174586,699,39,2,3.34,12,0.43,2,3,1,0,0,2,1,0
92435,37,121697,36442,808,26,1,5.62,36,0.82,3,3,0,1,1,3,0,0
40971,29,31946,53742,754,52,2,16.89,48,0.18,1,0,2,1,0,3,0,0
254839,67,116369,32698,814,9,1,24.9,60,0.67,0,2,1,0,1,2,0,0
164054,29,100374,190506,748,98,1,21.07,36,0.48,0,2,1,1,0,3,1,0
216716,56,21108,44521,545,117,3,8.55,48,0.72,1,3,0,1,0,3,1,0
110683,46,46669,194946,608,45,1,12.63,12,0.71,0,3,1,0,0,4,1,0
188834,20,136238,236480,615,117,4,20.18,36,0.8,0,0,0,1,0,1,0,0
114500,24,37447,21572,648,82,2,22.7,24,0.67,1,3,2,0,0,2,0,0
176721,40,125539,57585,517,88,3,10.27,24,0.9,1,0,1,1,0,4,1,0
221758,30,120906,195150,315,101,3,10.37,24,0.47,3,3,2,1,0,3,0,0
199907,28,120377,141888,644,117,2,11.28,24,0.27,2,0,1,1,1,0,0,0
162345,42,36286,232919,435,102,4,11.44,24,0.63,0,0,1,0,1,2,1,1
246830,69,42775,26540,438,34,2,6.26,48,0.38,3,0,0,1,0,2,0,0
121102,37,33530,167337,332,110,2,7.42,24,0.82,3,1,1,0,1,3,0,0
131406,66,70405,216039,723,77,3,13.64,36,0.54,2,0,2,0,1,0,0,0
206733,64,139018,240902,744,75,3,3.69,48,0.32,0,2,0,0,0,2,0,0
38814,44,68795,100470,715,85,1,8.98,36,0.51,3,2,2,1,1,2,0,0
7636,23,105493,44102,809,88,1,5.6,36,0.32,0,2,2,0,0,3,0,0
249314,23,110484,238683,475,39,4,11.17,24,0.64,3,3,0,0,1,1,1,0
198127,56,60055,92062,413,64,3,20.81,60,0.22,2,3,0,1,0,0,1,0
86441,58,105692,94510,839,22,4,16.49,36,0.5,1,2,0,1,1,4,1,0
205042,26,149877,117496,394,28,1,23.87,36,0.49,2,0,1,1,0,0,0,0
199204,38,66802,45677,649,115,1,12.63,60,0.47,3,3,2,0,0,0,1,0
180949,35,34447,125376,839,27,1,7.14,48,0.6,0,3,1,1,1,3,0,0
138794,18,97174,200574,514,84,2,6.31,12,0.75,1,1,1,1,0,4,1,0
102828,67,141175,117857,592,96,2,13.54,12,0.2,3,2,0,0,0,1,1,0
45526,67,15649,204170,334,52,3,18.33,12,0.85,2,2,0,1,0,4,0,0
219184,29,142337,165669,309,69,2,2.72,36,0.48,2,1,2,0,1,3,1,0
145062,18,100568,177912,706,40,2,14.21,12,0.71,1,0,2,0,0,2,0,0
101221,45,103311,28965,638,85,2,3.79,36,0.3,3,3,1,1,0,0,1,0
112314,41,58741,231640,735,42,3,12.82,36,0.27,3,3,0,1,1,3,1,0
250718,36,100327,225694,533,97,3,13.25,24,0.54,1,2,2,1,0,1,1,0
197111,31,32316,16943,350,117,2,7.27,60,0.45,3,0,0,1,0,4,1,0
130111,31,100982,241545,719,35,4,21.78,12,0.25,3,1,2,0,0,1,1,0
247925,43,119581,23041,744,28,2,9.61,36,0.79,1,2,1,0,0,0,1,0
96847,33,133532,128889,329,40,2,8.62,24,0.74,3,2,1,0,1,2,1,0
119938,41,108636,27403,552,99,1,16.42,24,0.64,0,0,2,1,0,2,1,0
134780,49,102189,193488,542,26,3,2.01,12,0.76,3,2,2,1,1,4,0,0
69668,23,91112,189353,800,12,2,17.16,48,0.47,3,1,1,0,0,1,1,0
26244,66,49700,146527,467,23,2,22.76,12,0.67,3,0,0,0,1,1,1,0
14575,62,148784,93649,516,75,4,8.82,60,0.62,0,1,0,0,0,1,1,0
233436,47,123603,58473,817,101,3,10.17,48,0.39,2,0,2,0,1,4,0,0
181039,40,57825,69084,839,39,1,16.55,12,0.75,0,2,1,0,1,0,1,0
150612,36,141315,69300,548,111,2,15.03,24,0.39,3,2,0,0,0,4,0,0
29110,42,37387,102234,837,57,1,10.8,24,0.81,2,2,1,1,0,2,0,0
175800,42,58625,86285,304,35,3,7.97,36,0.84,3,3,0,0,1,3,1,0
47409,69,57348,27919,762,57,4,17.85,24,0.25,0,3,1,0,1,4,0,0
