age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_term,dti_ratio,education,employment_type,marital_status,has_mortgage,has_dependents,loan_purpose,has_cosigner,default_status
42,58103,92447,815,34,3,22.01,24,0.5,1,3,1,1,1,4,0,0
49,132525,156167,511,86,2,14.49,60,0.34,1,1,1,0,1,0,0,0
39,114237,202393,363,41,4,5.58,36,0.79,3,0,1,1,0,3,1,0
69,52815,84101,368,69,1,23.49,24,0.78,3,0,2,0,0,4,0,0
27,122323,91164,428,19,3,24.56,60,0.56,3,3,0,1,1,0,1,1
53,20008,136079,769,49,1,6.84,36,0.62,0,3,2,0,1,3,1,0
29,21771,59629,462,10,3,18.7,48,0.26,3,2,2,1,0,2,1,0
38,122248,228767,394,4,1,2.31,60,0.42,0,0,2,1,0,3,1,0
32,121617,107646,816,109,4,24.47,60,0.3,0,0,0,1,0,2,1,0
28,44678,61079,448,7,4,13.69,48,0.85,0,2,1,1,0,2,0,0
63,17042,20285,367,86,1,15.62,36,0.51,1,1,1,0,0,3,1,0
24,97250,152191,687,12,2,19.75,48,0.87,3,2,2,0,0,3,0,0
41,119322,249534,572,109,3,13.1,48,0.15,3,2,1,0,1,0,0,0
47,85938,100412,413,91,1,14.85,24,0.65,2,3,2,0,0,4,0,0
31,24909,196618,504,30,2,14.23,12,0.4,3,1,1,1,1,4,0,0
57,58648,146682,717,24,3,16.5,36,0.32,0,1,2,1,1,2,0,0
63,53011,81402,677,93,1,13.93,60,0.6,0,2,0,0,0,0,0,0
23,31062,9744,462,6,1,19.23,36,0.31,1,2,2,1,1,4,0,0
67,112941,81851,657,75,4,14.35,24,0.63,0,3,0,1,1,4,1,0
63,84266,165440,334,102,3,5.8,12,0.89,0,0,2,1,0,1,1,0
25,21752,147816,551,63,1,14.57,60,0.25,0,1,2,1,0,1,0,1
53,20614,218291,370,99,2,22.88,36,0.87,1,2,0,0,0,4,1,0
29,133582,104998,471,77,4,6.49,24,0.59,1,3,1,1,0,0,1,0
22,24092,49006,306,71,2,2.57,36,0.46,0,3,2,1,1,2,1,0
30,120605,111144,839,41,1,10.4,12,0.47,2,2,1,0,1,1,1,0
36,86431,58472,678,102,1,4.18,12,0.52,0,2,1,1,0,0,0,0
39,139139,204403,444,84,2,4.37,48,0.8,0,1,2,0,1,1,1,0
29,93195,140077,362,83,3,12.72,48,0.73,1,1,1,0,0,4,1,0
49,117660,154679,537,99,1,4.13,36,0.37,0,3,1,1,0,3,0,0
67,56879,5032,311,58,4,3.23,60,0.57,1,2,0,1,1,4,1,0
55,32050,123222,677,0,4,17.11,48,0.41,0,0,0,1,0,4,0,0
55,121459,67156,602,94,3,12.49,48,0.14,1,3,1,0,0,4,1,0
34,86613,208185,782,87,4,19.03,36,0.38,1,3,0,1,0,4,0,1
43,67729,216302,393,21,3,5.07,60,0.88,0,2,0,0,0,1,1,0
33,83788,129195,841,16,2,8.88,12,0.9,1,3,0,0,1,0,1,0
29,115701,85038,562,31,2,15.83,48,0.34,1,0,1,1,1,2,1,0
54,73737,248756,829,6,1,10.13,36,0.79,2,1,1,1,0,1,0,0
63,134681,13476,610,118,2,17.97,36,0.12,0,2,1,1,1,1,0,0
33,42463,187895,400,9,3,21.44,12,0.24,0,2,2,0,1,3,1,1
22,144269,70841,595,35,1,17.53,48,0.48,1,2,2,0,0,0,1,0
25,63885,39355,675,12,1,15.14,48,0.32,1,2,2,1,0,3,0,1
24,79361,77274,533,75,4,19.11,60,0.77,2,0,0,1,1,4,0,0
44,101734,168759,576,65,1,14.59,60,0.64,0,1,2,1,1,3,0,0
43,88672,152210,712,112,3,4.31,24,0.23,0,0,1,0,1,0,1,0
30,109062,91849,414,49,2,17.49,36,0.89,3,2,1,0,1,1,1,0
52,34871,9209,528,88,4,19.42,24,0.12,1,0,1,1,0,4,0,0
63,33130,31200,684,109,3,7.46,36,0.44,0,2,0,0,0,3,0,0
34,139934,61836,811,93,3,5.66,12,0.45,2,0,2,0,0,1,1,0
24,130598,106189,576,98,2,6.93,48,0.38,0,1,1,1,1,2,1,1
26,82766,162858,340,45,3,3.74,24,0.83,1,0,2,0,1,3,1,0
59,111486,8528,712,14,2,22.22,12,0.55,0,2,0,1,1,3,0,0
27,80570,249231,700,30,2,20.28,24,0.53,0,2,1,1,1,1,1,0
62,27935,21983,650,115,4,10.93,48,0.27,0,1,1,0,1,4,0,0
59,138710,169133,775,25,4,2.67,12,0.3,3,0,1,1,0,1,1,0
55,53141,62988,318,62,3,21.84,24,0.3,1,1,1,0,1,0,1,0
31,55757,45323,643,44,4,10.95,12,0.57,3,3,1,1,0,4,0,1
54,54917,176218,323,14,1,20.04,24,0.11,3,1,1,1,1,1,1,0
30,116428,241997,810,54,2,19.75,60,0.41,0,1,0,1,0,3,0,0
25,61132,207254,819,26,4,5.98,60,0.39,0,0,2,0,1,4,0,0
58,31693,13218,445,14,3,13.74,36,0.11,3,2,1,1,1,3,0,0
69,145483,180181,677,68,3,16.91,24,0.86,3,0,1,1,0,4,1,0
27,25916,20029,465,56,2,4.4,24,0.33,3,1,1,0,0,0,1,0
50,147061,36819,684,111,2,15.43,48,0.85,3,1,0,0,1,4,0,0
54,34124,128068,487,41,1,15.22,12,0.6,3,1,0,0,0,4,0,0
37,90236,49012,492,59,2,5.32,48,0.46,3,3,0,0,0,0,1,1
21,34673,124844,618,56,4,18.61,48,0.4,0,1,2,1,0,0,1,0
18,71734,193696,631,119,4,24.06,48,0.24,0,3,2,0,0,1,0,1
68,126475,72992,510,78,2,8.88,36,0.72,3,1,2,1,0,3,1,0
36,69953,35905,482,4,2,8.5,24,0.23,2,2,1,0,0,4,0,0
41,104307,208183,807,106,1,5.29,48,0.5,3,1,1,0,1,1,1,0
64,46818,228950,335,108,4,3.47,24,0.28,1,0,2,0,1,4,0,0
28,85724,197876,580,48,3,22.2,48,0.59,1,1,0,0,1,0,1,0
39,131622,75392,786,85,4,10.12,36,0.47,3,2,1,1,0,4,0,0
54,48095,7193,635,71,4,18.38,60,0.39,2,2,1,0,1,1,1,0
20,95093,221082,421,88,4,23.91,12,0.17,0,3,0,1,0,4,1,0
34,116347,160866,780,68,4,19.13,12,0.69,1,3,0,1,1,4,1,0
65,110215,53610,486,2,4,14.45,24,0.23,0,3,1,0,1,4,0,0
57,36929,172364,832,26,1,12.14,36,0.38,1,2,1,1,0,2,1,0
37,145403,167512,707,33,1,12.65,60,0.54,2,1,2,1,1,1,1,0
52,31853,179158,414,64,3,12.63,36,0.59,0,2,2,0,1,4,0,0
61,71168,55719,838,68,2,19.66,48,0.42,0,0,0,1,1,2,0,0
57,64854,176294,593,119,1,18.3,60,0.6,2,3,2,1,1,3,1,0
32,117328,179653,599,108,3,10.58,48,0.84,1,3,2,0,1,3,1,0
28,143392,77121,625,57,2,2.08,60,0.82,0,0,2,0,1,4,1,0
30,55818,98186,667,90,2,22.67,24,0.8,1,3,2,0,0,1,0,0
43,116647,167359,630,24,3,2.1,12,0.81,0,2,1,1,0,2,0,0
40,58532,86310,516,82,4,12.74,60,0.48,3,1,2,0,0,2,1,0
57,112277,84966,649,115,4,16.23,60,0.53,2,0,2,0,1,1,0,0
30,64299,242785,626,41,1,24.95,60,0.77,3,0,2,0,1,2,1,1
65,84829,10042,845,59,3,18.15,36,0.61,1,1,0,0,0,3,1,0
67,76691,17650,306,74,1,2.97,48,0.84,2,1,0,1,1,0,0,0
33,34062,133027,649,14,1,3.52,48,0.6,3,0,0,1,1,3,1,0
62,76633,116573,575,75,2,7.41,48,0.21,0,3,0,0,1,0,1,0
31,66947,36416,423,94,4,17.89,36,0.75,0,0,1,0,0,3,1,0
57,61215,243486,434,45,3,20.87,60,0.62,1,3,0,1,1,1,1,0
69,64260,81013,801,52,3,16.44,24,0.35,0,2,1,0,0,2,0,0
51,138364,189949,664,71,4,12.97,48,0.14,2,3,2,1,1,1,1,0
69,41574,198030,523,5,4,22.26,36,0.24,3,2,1,0,1,4,1,0
57,118092,141371,516,82,3,14.07,48,0.79,2,0,0,0,1,2,1,0
46,138118,169078,385,19,3,6.37,12,0.83,0,1,0,0,0,2,0,0
45,44311,123036,754,78,1,19.24,12,0.46,1,2,1,0,1,2,0,0
44,48804,72267,544,116,3,14.6,36,0.67,0,1,1,1,1,1,0,0
55,125438,75263,529,114,4,23.37,24,0.72,2,1,2,1,1,3,0,0
30,46540,206355,322,40,1,5.08,48,0.59,0,3,0,1,1,0,1,0
20,51586,163597,628,62,3,11.88,48,0.31,2,2,0,0,0,0,0,1
56,25582,193044,809,34,4,24.7,60,0.58,3,1,1,1,0,4,1,0
55,116336,67273,589,37,1,20.42,60,0.61,2,1,0,1,1,4,0,0
22,105475,226171,429,98,1,2.55,36,0.17,1,3,0,1,1,2,1,0
33,132112,111244,815,107,1,5.65,36,0.12,2,1,0,0,0,4,0,0
48,52112,239502,588,50,2,11.6,24,0.84,1,1,0,0,0,3,0,1
39,136604,60140,575,11,2,2.32,36,0.53,3,2,1,0,1,4,1,0
20,47916,91022,453,74,1,20.83,48,0.12,1,0,0,0,1,0,0,1
22,95377,152875,421,106,1,23.84,24,0.85,3,1,2,0,1,1,1,0
20,99767,177187,679,85,2,17.39,60,0.71,1,3,0,0,0,3,1,0
32,86949,216592,705,34,3,19.43,36,0.36,0,0,1,0,1,0,0,0
51,146222,186969,571,65,1,13.72,12,0.82,3,2,1,0,0,0,0,0
32,70079,112106,818,13,1,9.43,48,0.47,0,2,2,0,1,3,1,0
44,69586,36326,648,37,4,9.66,48,0.41,1,3,1,1,1,1,0,0
30,127481,205576,397,106,4,5.81,24,0.44,1,1,1,0,1,1,0,0
51,38301,166600,848,43,2,9.85,24,0.15,2,0,0,1,1,4,0,0
35,127169,50889,569,66,2,16.29,60,0.66,2,0,2,0,1,2,1,0
27,76603,9375,696,68,3,24.16,36,0.83,2,3,1,0,1,4,0,0
49,121037,82215,584,108,1,4.0,60,0.3,0,3,1,0,1,1,1,0
21,149005,198143,545,114,4,10.09,36,0.81,0,2,0,1,0,1,1,0
19,20613,27317,573,89,4,16.52,12,0.28,2,1,1,0,0,0,0,0
47,32819,50243,796,97,2,13.45,36,0.23,0,2,0,1,0,4,1,0
69,108345,167114,470,97,1,13.75,60,0.57,1,2,2,0,1,1,1,0
48,121904,157002,554,66,4,6.15,24,0.44,1,3,1,0,1,0,0,0
63,147374,197088,844,67,2,3.43,24,0.18,3,0,2,0,0,4,0,0
20,77993,85356,488,21,2,13.02,36,0.43,3,2,1,0,1,4,0,0
61,62896,224997,814,91,4,2.42,48,0.64,0,2,1,1,0,0,1,0
22,36616,27191,746,81,3,19.76,48,0.66,3,1,0,0,1,2,0,1
51,148486,68227,655,11,3,18.83,36,0.55,3,1,2,1,0,1,0,0
31,18754,29218,844,4,3,12.71,60,0.33,2,1,0,1,1,4,1,0
54,79981,195869,709,116,4,7.6,24,0.89,1,3,0,0,1,1,1,0
24,134101,41126,397,89,4,14.01,36,0.79,0,3,1,1,1,2,0,0
32,56386,150219,313,103,1,12.85,24,0.77,3,0,0,0,1,2,0,0
36,99980,240729,795,77,1,19.78,48,0.65,2,1,2,1,1,0,1,0
36,113235,48702,760,73,2,22.2,36,0.22,1,1,1,1,1,0,0,0
34,58239,197764,447,49,3,10.69,12,0.21,1,1,0,1,1,1,0,1
65,59527,130730,358,48,2,17.27,60,0.32,1,1,1,0,0,4,0,0
57,98243,49429,660,40,4,23.54,12,0.35,0,0,1,0,1,2,1,0
30,24588,134062,310,100,3,10.71,24,0.36,2,0,2,1,0,4,1,0
38,33435,225472,401,23,3,5.66,12,0.27,1,0,0,0,1,1,0,1
60,118797,134087,510,44,4,15.1,24,0.4,2,0,2,0,0,1,1,0
18,32428,191770,434,7,2,20.89,12,0.76,0,2,2,1,0,2,1,1
35,141673,192909,493,68,2,14.8,24,0.6,1,3,2,1,1,1,1,0
41,115218,110760,812,117,4,23.16,12,0.2,1,0,0,0,0,0,0,1
47,147313,238374,599,8,2,23.68,24,0.22,2,2,1,1,1,3,0,0
24,106415,104308,524,95,2,18.3,12,0.25,3,1,1,0,1,4,1,0
44,94262,171560,395,24,3,17.28,12,0.72,1,0,0,0,0,0,0,1
69,100656,74032,620,43,4,2.17,36,0.33,2,3,2,1,1,1,1,0
44,98380,149193,465,39,4,15.17,48,0.32,3,1,0,0,0,4,1,0
20,92311,249120,815,69,3,5.91,60,0.14,1,2,2,1,0,2,0,0
69,82109,197770,529,13,2,10.75,36,0.14,2,1,0,0,1,2,0,0
33,84591,70905,596,103,4,24.41,36,0.39,3,1,1,0,1,1,1,1
21,148352,142947,323,23,4,16.41,48,0.31,2,1,1,0,1,0,1,0
62,96322,216074,395,104,1,5.78,24,0.68,1,1,1,1,1,3,0,0
18,70568,6862,837,42,4,4.99,24,0.49,2,0,0,1,0,1,1,0
50,146334,99750,620,117,2,24.36,24,0.27,2,0,2,1,1,0,1,0
61,141956,120219,786,3,3,4.84,24,0.7,0,2,1,0,1,4,1,0
62,128218,169543,744,74,1,9.38,48,0.15,1,3,1,1,1,0,1,0
43,85331,96158,343,116,2,22.68,24,0.23,3,1,1,1,0,0,1,0
56,82626,189444,805,90,2,18.07,12,0.32,3,0,1,1,1,0,1,0
20,128327,44677,358,119,3,5.12,24,0.75,3,2,1,1,1,3,0,0
21,49883,125320,425,69,1,4.71,48,0.25,2,3,1,0,1,0,1,0
50,127881,150761,348,2,3,14.77,36,0.46,0,0,2,1,1,2,0,0
67,65176,208213,768,53,1,14.16,24,0.14,1,3,1,1,0,1,0,0
22,45293,197503,839,83,2,14.87,36,0.23,3,3,1,0,1,2,1,0
46,123299,61684,673,33,2,14.67,60,0.62,2,3,1,0,1,3,1,0
69,107604,190768,444,115,2,19.84,60,0.17,3,3,1,1,1,4,1,0
28,57405,112976,757,16,4,18.87,48,0.11,1,3,0,1,1,4,0,1
20,134747,96044,411,59,1,12.07,48,0.26,1,0,1,1,1,1,0,0
35,51317,180942,337,82,1,8.18,48,0.15,2,3,1,0,0,1,1,0
47,20284,68917,328,72,2,18.06,36,0.23,0,3,1,1,1,3,0,0
34,136924,153708,687,70,4,22.59,48,0.83,0,2,2,1,0,3,0,0
63,145272,221064,754,62,3,10.32,12,0.3,2,3,1,0,0,1,0,0
47,30982,94133,650,26,4,18.87,36,0.16,1,2,0,0,0,3,0,1
47,125877,185327,589,47,2,10.61,24,0.35,3,2,1,0,0,1,0,0
50,69083,232815,507,107,4,10.21,24,0.77,2,0,1,0,1,1,1,0
34,57139,111498,841,30,4,10.49,24,0.14,2,1,2,0,0,2,1,0
56,71757,108665,440,53,4,19.14,24,0.76,2,3,0,0,1,0,1,1
33,79728,127782,710,102,4,19.78,48,0.9,1,0,1,0,1,3,0,0
50,130703,200529,635,80,3,18.84,60,0.24,1,2,0,1,0,2,0,0
64,44968,198334,462,29,2,13.63,48,0.29,0,1,0,0,0,0,0,0
19,34125,156499,641,45,2,19.92,24,0.14,3,3,2,0,0,1,1,1
19,128831,76947,633,114,4,24.15,48,0.15,3,3,1,0,1,1,1,0
41,82046,95432,829,103,3,19.71,48,0.19,1,2,0,0,0,0,0,0
22,90236,88108,626,118,4,16.12,12,0.75,1,2,1,1,0,2,1,0
53,59348,66630,449,75,3,22.99,12,0.35,0,3,0,0,1,4,0,0
20,133723,240525,605,91,3,12.12,60,0.12,3,3,0,0,0,1,0,1
57,105424,160482,730,3,4,3.45,60,0.66,1,2,1,1,0,4,1,0
49,33253,188173,723,49,4,18.2,36,0.73,0,1,0,0,1,1,1,1
31,95853,237372,821,84,1,7.65,48,0.62,1,2,2,0,1,3,1,0
55,125701,76739,765,10,4,13.63,12,0.75,1,1,0,0,0,3,0,0
60,92934,122564,715,60,4,5.22,24,0.44,1,2,1,1,1,2,1,0
22,75352,80766,844,32,1,8.49,60,0.29,3,2,0,1,1,1,0,0
54,17875,249501,705,39,4,8.98,48,0.26,3,0,0,1,0,0,1,0
63,26234,8665,799,53,3,23.42,48,0.64,2,3,2,1,0,4,0,0
43,46059,8153,403,37,2,2.11,12,0.7,3,1,2,0,1,2,0,0
34,59857,22592,456,95,1,13.34,36,0.1,3,1,0,1,1,1,1,0
36,63271,120244,608,118,1,21.99,60,0.29,2,0,2,0,0,3,1,0
28,84711,245962,471,45,3,8.36,48,0.89,3,1,1,0,0,2,0,0
24,141437,200617,761,92,2,22.53,24,0.23,0,3,1,0,1,2,1,0
30,55717,213426,635,52,2,3.37,12,0.5,2,2,1,1,1,1,1,0
68,34876,31857,349,81,3,11.26,60,0.58,2,2,0,1,1,4,0,0
42,48999,83263,681,51,4,3.71,48,0.23,1,1,0,1,0,0,1,1
67,28571,75623,398,3,3,8.54,24,0.43,1,2,1,1,1,2,0,1
65,118763,172945,368,14,1,3.43,60,0.18,1,2,2,1,1,0,0,1
29,97448,231458,764,118,4,12.56,60,0.24,3,2,1,0,0,0,1,0
48,130982,78462,648,44,2,16.47,60,0.67,0,0,1,1,0,0,0,0
45,74263,218717,596,95,4,24.46,36,0.6,3,1,1,0,1,0,1,0
32,38975,31874,798,84,3,21.68,36,0.59,0,2,2,0,0,2,0,0
50,28541,192462,774,15,3,2.35,60,0.78,3,1,2,0,0,4,0,1
28,22529,95107,604,5,4,16.67,48,0.8,1,2,2,1,0,0,0,1
56,31920,193505,570,98,1,16.47,36,0.57,2,1,1,1,0,3,0,0
49,100471,119975,584,52,4,10.91,48,0.46,2,2,2,1,1,2,0,0
33,93722,211524,764,90,1,22.56,48,0.63,2,3,0,1,1,0,0,0
26,60222,168086,624,115,2,24.14,36,0.63,0,2,2,1,0,3,0,1
69,27763,6163,330,55,2,18.2,12,0.81,1,0,2,1,1,0,0,0
58,131381,15460,351,81,2,16.71,12,0.58,3,0,0,0,0,4,1,0
29,38806,20306,677,6,3,18.19,24,0.87,2,1,0,1,1,0,1,0
36,16884,183734,533,40,2,23.27,60,0.17,3,1,2,0,1,1,0,0
31,91367,153498,560,75,2,11.45,60,0.26,1,3,2,0,1,3,0,0
29,17281,144016,719,43,2,4.62,36,0.64,3,3,1,1,1,4,0,1
41,61347,177345,788,107,1,6.5,12,0.31,2,1,1,0,0,3,1,0
26,139307,61295,814,77,2,13.75,12,0.6,1,2,1,1,0,3,1,0
38,137959,161422,418,7,2,10.39,12,0.8,3,1,0,0,1,0,1,0
29,128261,131715,431,112,3,9.01,24,0.78,2,0,1,0,1,0,0,1
62,44397,52904,809,28,4,21.71,60,0.8,0,2,2,1,1,2,0,0
54,86399,232561,541,97,2,3.85,48,0.24,3,0,1,0,0,1,1,0
22,73085,145798,713,109,4,10.85,48,0.17,2,0,1,0,0,0,1,0
26,103948,31388,707,60,4,8.31,48,0.6,0,3,1,1,1,1,0,0
68,99440,239270,610,41,2,22.6,24,0.11,1,3,2,0,1,2,1,0
37,115472,70777,322,35,4,9.44,12,0.15,0,3,2,0,0,4,1,0
23,36614,129503,420,6,1,4.36,12,0.35,0,2,0,0,0,2,0,1
57,132844,92004,628,84,1,9.34,36,0.14,0,0,0,1,1,0,1,0
67,25475,66837,466,36,3,19.83,48,0.19,1,3,1,1,0,4,0,0
30,52313,153047,508,9,1,10.79,24,0.73,3,2,2,1,0,4,0,0
33,88054,121429,659,25,4,5.2,48,0.7,2,1,2,0,1,0,1,1
37,105246,223472,358,94,1,12.42,12,0.45,3,0,0,1,1,0,1,0
22,109892,88338,446,62,1,23.95,60,0.8,0,2,0,1,0,4,1,0
60,63350,212944,705,9,2,10.34,36,0.58,2,3,0,1,1,4,0,1
34,99256,29572,586,42,2,10.41,60,0.74,0,2,0,0,0,2,1,0
27,103950,233279,533,101,1,7.2,48,0.38,2,1,0,0,0,3,1,0
47,138381,93002,430,14,3,19.79,12,0.35,0,3,2,1,1,3,0,0
24,73109,203461,438,109,3,10.13,12,0.42,3,3,0,0,0,1,1,0
28,39771,172687,415,101,4,9.85,60,0.2,2,0,1,0,1,1,1,0
25,82190,76431,673,93,4,16.28,60,0.6,2,1,1,1,0,0,0,0
68,30732,207059,478,51,2,9.72,36,0.89,3,2,2,0,0,3,0,0
54,34373,50781,622,87,3,9.4,24,0.88,1,1,0,1,1,3,0,0
48,54524,246914,775,7,1,7.78,48,0.34,1,0,2,1,0,3,0,0
65,89721,54737,651,89,4,21.36,12,0.77,2,0,1,1,1,4,0,0
18,134568,66582,655,38,4,18.11,12,0.26,1,2,2,1,0,0,1,0
42,41605,118534,754,46,4,8.72,24,0.53,3,3,0,0,0,3,1,0
45,114430,148968,579,84,1,23.74,24,0.73,2,0,0,0,1,1,1,0
40,130201,141365,838,102,4,2.03,36,0.23,0,2,0,1,1,4,0,0
68,64006,100474,829,81,1,5.84,24,0.78,0,1,2,1,0,2,0,0
46,122052,36306,574,64,4,22.17,48,0.59,2,1,2,0,0,1,1,0
39,63585,235648,793,25,2,2.69,48,0.8,1,1,0,1,1,0,0,1
27,146038,136873,428,48,2,22.99,36,0.86,0,3,1,1,1,0,0,0
63,146573,116013,600,117,1,14.04,12,0.87,1,2,1,0,0,1,1,0
34,71478,18142,795,72,3,17.11,48,0.86,3,1,0,0,0,1,0,0
30,128781,112279,461,26,2,12.99,60,0.37,1,2,0,1,0,2,0,0
33,149276,85407,383,32,1,17.05,24,0.38,3,3,1,1,0,0,0,0
68,34243,35763,508,109,3,13.48,60,0.73,0,0,0,1,1,0,0,0
29,65958,163711,734,40,2,19.95,48,0.33,1,0,0,0,1,2,0,0
65,29337,190989,320,21,2,20.2,60,0.56,1,0,0,0,1,0,0,0
66,149288,21242,772,90,3,24.8,12,0.24,3,0,0,1,1,2,1,0
32,142638,13475,579,7,3,13.35,36,0.16,2,3,0,0,1,1,0,0
56,31308,229774,742,17,2,12.86,36,0.88,3,2,1,1,1,0,1,0
36,107548,233968,480,66,2,2.39,12,0.64,0,1,0,0,0,4,0,0
38,137173,33823,567,80,2,13.31,60,0.74,3,3,0,1,1,0,0,0
49,38475,209940,776,83,1,13.57,12,0.55,1,3,2,0,1,2,1,0
22,90561,15618,616,8,4,8.06,48,0.3,3,3,2,0,1,2,1,0
64,80453,203433,721,26,3,4.85,60,0.54,0,1,1,0,1,0,0,0
32,47233,68305,786,85,1,15.94,12,0.14,2,3,2,1,0,2,1,0
49,41799,182465,607,88,2,17.26,24,0.79,1,0,2,1,1,3,1,0
18,32614,177586,845,43,2,17.62,36,0.41,2,3,2,1,0,2,0,1
32,36161,103224,520,33,3,6.37,12,0.2,3,1,1,1,0,0,1,0
52,23239,22097,518,64,4,8.97,12,0.61,2,3,1,0,1,2,1,0
37,35309,21628,684,109,1,2.79,60,0.71,1,1,0,0,0,1,1,0
48,59430,24931,794,97,2,19.22,36,0.6,0,1,1,0,1,0,1,0
37,45660,20738,728,9,1,14.07,24,0.53,0,3,1,0,0,4,0,0
64,67649,244204,564,58,2,2.64,36,0.74,1,1,2,0,0,2,1,0
41,108204,145580,331,108,3,5.37,36,0.87,1,0,0,1,0,4,0,0
57,95160,177539,529,98,1,18.19,48,0.15,0,0,0,1,0,4,0,0
69,15022,98912,477,103,4,4.06,12,0.37,1,3,1,1,0,3,0,0
27,22339,124004,432,19,3,2.35,24,0.64,3,0,1,0,1,4,1,0
31,23411,112951,702,91,2,2.54,36,0.29,1,3,2,1,1,2,0,0
52,47337,11707,705,22,1,18.87,36,0.33,0,3,0,0,1,3,0,0
46,116555,229771,821,39,4,14.92,48,0.23,3,0,0,1,0,0,1,0
26,46776,89750,712,47,3,8.55,36,0.65,2,3,2,1,1,4,0,0
69,131897,168018,764,117,4,4.07,60,0.14,1,2,0,0,1,4,1,0
27,108011,26828,680,16,4,7.3,60,0.35,2,1,2,0,0,1,0,0
19,89834,119340,310,72,3,19.84,36,0.39,2,1,0,1,0,1,1,0
40,113851,181038,760,25,2,8.57,48,0.73,2,3,0,0,0,3,0,0
35,98496,23241,312,96,3,19.23,24,0.56,3,1,2,0,0,2,1,0
18,16951,196263,445,15,3,10.1,60,0.88,1,1,2,1,1,0,1,1
28,47683,77966,812,104,4,14.37,24,0.37,0,0,2,1,1,3,0,0
54,127759,7035,547,82,4,16.0,60,0.28,3,2,2,0,1,4,0,0
53,73165,59809,734,117,2,21.04,12,0.62,3,2,2,1,0,1,0,1
50,94814,53231,472,10,1,16.06,48,0.29,2,3,2,0,0,2,1,0
53,75537,88444,754,55,2,9.25,60,0.43,3,0,1,1,0,0,0,0
41,114507,173185,668,101,1,8.27,12,0.78,0,0,2,0,1,2,0,0
42,50012,228267,693,72,2,14.13,60,0.11,2,2,0,1,1,1,1,1
40,110384,57461,481,106,4,17.53,36,0.3,2,1,0,0,1,3,1,0
39,112432,165756,553,36,3,6.53,36,0.24,3,0,1,0,0,3,1,0
50,94431,220831,425,28,3,23.76,60,0.22,2,3,0,1,0,4,0,0
64,72662,53874,721,8,2,11.5,36,0.41,3,3,0,0,0,0,0,0
36,35771,231038,708,41,3,21.55,12,0.7,1,0,0,0,0,0,1,0
51,33788,195686,486,89,4,16.63,24,0.77,1,1,2,1,0,1,0,0
40,53060,25763,369,83,4,20.18,60,0.55,2,2,0,1,1,1,1,0
63,104499,162829,654,22,3,6.61,24,0.33,3,3,0,0,1,3,1,0
43,55981,88936,801,21,4,20.06,12,0.38,1,0,0,0,1,2,1,1
39,97120,66883,661,35,2,17.76,36,0.3,2,0,0,1,1,3,0,0
20,68087,107142,599,68,1,23.0,36,0.19,1,1,2,0,1,1,1,0
21,57739,234057,775,47,4,7.78,48,0.67,2,1,1,0,0,2,1,0
50,56068,132616,356,10,2,13.13,48,0.83,1,0,1,0,1,0,1,0
28,44742,146066,421,80,1,21.69,48,0.83,0,0,2,1,1,2,0,0
37,132426,246731,677,102,3,18.25,12,0.7,3,0,2,1,1,0,0,0
67,98954,117163,668,11,3,17.57,48,0.71,3,3,1,1,0,4,0,1
49,73267,27573,690,29,2,23.36,36,0.86,0,3,1,0,0,3,1,0
65,114366,95677,671,119,4,6.88,12,0.25,0,1,1,1,1,1,1,0
32,74310,146142,373,86,4,12.37,24,0.27,1,1,2,1,0,1,1,0
42,98274,152554,424,47,2,4.87,60,0.88,1,1,2,0,0,4,1,0
34,93221,81931,794,99,2,22.78,24,0.76,0,0,1,1,1,1,0,0
39,78915,216562,520,1,2,18.28,60,0.57,3,3,2,1,1,2,1,0
51,98632,72682,573,93,1,15.1,12,0.32,2,3,0,0,1,2,1,0
50,58877,26005,701,119,4,22.02,60,0.16,2,2,2,1,1,1,1,0
42,98271,101041,804,1,3,4.76,48,0.31,3,3,1,0,0,0,1,0
31,83426,151841,401,59,4,6.35,48,0.78,3,1,1,0,1,3,1,0
63,135210,85623,632,32,4,7.35,12,0.33,1,2,1,0,1,4,1,0
67,139151,68587,437,71,4,11.15,12,0.85,1,3,0,0,1,2,1,0
47,55627,99506,346,43,1,12.47,36,0.53,0,3,1,1,0,0,1,0
39,96891,223306,551,92,3,6.55,60,0.14,3,0,2,1,1,2,1,0
39,38209,67249,592,14,3,12.47,12,0.41,0,0,0,0,0,4,1,0
36,26603,176115,715,53,3,14.68,60,0.75,1,3,1,0,1,1,0,1
55,27335,26134,681,95,2,16.14,12,0.39,3,0,1,1,0,4,0,0
21,39792,124329,693,16,1,24.63,12,0.32,3,0,0,1,1,3,0,0
25,138937,51629,307,45,3,9.55,48,0.72,1,0,1,0,1,1,0,0
62,101305,152253,790,76,4,8.6,48,0.17,2,2,0,1,0,1,0,0
69,146219,58532,438,70,1,15.79,48,0.87,0,3,0,0,1,0,1,0
56,70311,208776,522,35,2,6.61,36,0.27,1,3,0,0,1,3,1,0
27,62481,223914,399,89,1,20.3,24,0.83,2,0,1,1,0,3,1,0
67,27212,234547,431,23,2,16.36,60,0.38,0,0,0,0,1,0,1,0
45,124982,108430,552,75,3,3.63,24,0.9,3,0,0,1,1,4,1,0
